predicted,actual
5797.27,5772
6295.29,6294
7612.925,7572
7012.04,4578
8618.53,8589
10794.45,10071
6039.21,6024
6781.36,6213
71845.55,67004
2360.66,2336
8050.42,7950
10016.86,9201
5611.25,3393
80095.72,69113
10546.14,13498
6569.4,6568
5098.3,5100
44424.86,42781
69135.95,69125
4739.02,4755
17604.0,17604
3293.733333333333,4477
4059.32,4007
57744.04,57081
4092.92,4007
64479.38,60508
6177.37,5102
53164.0,53164
72446.75,67004
5145.98,5178
4918.26,5036
68395.2,69168
6459.45,6450
7207.78,5943
60039.26,84464
50002.4,49896
18211.38,16286
4570.4,4806
66434.36,60978
18298.76,17989
4674.43,4788
65649.33,74235
6330.11,6090
18433.76,19915
5336.75,5488
7652.66,10225
56590.0,56590
4212.84,4209
6734.1,7874
49207.0,49207
64011.82,60160
60260.0,60260
4846.2,4556
53645.0,53645
5489.3125,7366
11469.82,11469
38213.48,37985
4641.0,4637
1714.0,1714
8740.34,8719
2339.0,2339
4432.47,4413
44144.0,44144
4281.57,4189
11153.886,9052
5075.050666666666,5550
52783.57,53209
3106.49,2250
4397.52,4387
2115.85,2098
61933.0,61933
62077.73333333333,64185
10169.68,9884
6605.16,6578
4495.21,4453
4828.36,4080
77156.52266666667,82553
34727.54,34460
14828.19,12223
22152.0,22152
43729.0,43729
8015.22,9296
65369.02,59254
18591.314000000002,21253
48851.0,48851
5142.64,5293
6872.365,8056
6628.033333333334,6568
54608.0,54608
71416.75,68743
5206.0,5206
4611.42,5093
7519.94,7424
12618.35,12321
5296.62,5292
4532.58,4673
60224.42,60260
49725.0,49725
48346.93,47217
63986.63,62045
49725.0,49725
16841.81,22996
1776.9,1714
60653.88666666667,54684
2901.0,2901
54684.0,54684
8962.06,8176
4742.63,5223
3104.15,2477
4931.91,5585
38213.24,38099
65369.09,56588
63868.08,82113
7358.31,5177
5269.5,4944
6018.655,6015
4887.42,4504
65529.0,65529
51975.34,51707
29577.04,28872
41113.0,41113
4249.207333333334,4069
40731.22,39499
2411.09,2124
1558.47,1551
49568.04,49553
77948.46666666667,67497
53747.25,53499
13201.94,11042
1823.73,1788
3621.0,3621
51875.0,51875
3861.96,3862
5114.15,4266
10315.08,10248
5891.19,5888
38099.0,38099
6280.09,4488
3251.0,3251
55081.6,54684
14779.33,16402
3490.77,3466
7952.33,7958
5442.04,4262
7685.087666666666,7820
6271.86,5942
49832.52,50957
4402.615,4170
60508.0,60508
6636.73,6389
4704.95,4229
9446.14,9353
6277.85,5632
3863.94,3862
4866.7,4663
6909.41,7091
4011.42,3971
55322.35,52715
2513.69,2339
5028.09,4979
6110.1,5953
3510.3,2482
13473.776666666667,13303
8356.95,7877
3086.43,3090
4453.97,3914
49692.41,49613
53084.3,53209
2150.0,2150
60513.85,59948
49725.0,49725
4312.25,3684
2418.53,2339
4985.93,4755
57170.9,56588
25280.095,21921
60260.0,60260
3334.0,3334
53512.0,53512
3381.0,3381
9577.69,9419
4986.05,4971
7843.9825,4652
5002.6,4979
13605.47,13524
6850.66,6490
3916.0,3916
2332.69,2098
63330.4,62188
50822.33,53757
29781.12,56878
60508.0,60508
64632.77,64729
9481.65,6959
4210.88,4161
5587.7,5584
37888.0,37888
4528.59,4368
64901.76666666667,70154
7397.54,8021
4917.44,3999
28510.0,28510
4694.02,7008
5961.6,5949
4222.63,4209
55338.52,55377
2477.0,2477
55154.34,54608
5403.86,5967
3339.35,3911
49207.0,49207
10235.583333333332,12978
44280.0,44280
3002.34,3000
3450.0,3450
2700.0,2910
48795.0,48795
56590.0,56590
60080.52,70781
50090.21,51117
54684.0,54684
2914.83,5153
2124.0,2124
60437.55,60396
5014.09,6228
8104.13,6489
2339.0,2339
5231.19,5178
39316.84,36565
54896.0,54896
6450.0,6450
71882.32,69168
8111.0,8111
3959.72,3855
55983.0,55983
53498.91,54128
53049.611,38099
7066.56,5939
6166.45,6158
4201.49,2931
3200.99,3361
2476.88,2476
51903.82,51707
58906.75,58315
64848.35,69825
5993.12,5955
4035.54,3979
8265.21,7959
52631.8,55983
43885.11,43252
11908.03,11175
11640.75,11488
5698.951666666666,4663
50271.0,50271
4716.55,4740
11893.48,7488
5468.27,5800
67369.64,64890
4511.06,3860
3960.3,5918
3695.56,3860
8655.83,21169
49553.0,49553
67007.52,66928
4501.24,4502
5817.0,5817
6446.47,6395
10521.2,12499
11981.47,14014
2339.0,2339
65776.0,65832
6711.0,6711
4782.58,4646
6110.56,6109
4648.19,4672
70862.28,66928
7250.28,6488
2677.0,2712
52063.0,52063
6407.42,6200
11171.51,10604
8754.85,8233
4278.78,3980
6038.53,6756
10682.51,10425
5182.61,4788
57048.44,71117
4948.14,4453
15571.84,15278
2767.56,2586
7357.040178571428,8300
9157.45,9141
18327.19,17946
48851.0,48851
4698.39,4783
6714.46,6461
3626.38,3245
40347.81,45896
4979.0,4979
6221.14,6795
6078.93,6397
9791.51,8685
14317.42,6270
4136.09,3994
5110.97,4977
3894.05,3627
5998.682000000001,3458
4594.48,4069
7851.21,5706
6217.2,5625
11435.28,11497
2321.145,2278
61792.65,60978
6214.16,6195
5407.5,5415
22963.32,29980
2410.0,2410
61933.0,61933
9949.17,9277
5916.76,5953
15752.0,17996
12494.323999999999,11164
50271.0,50271
14767.847333333331,23385
62112.676666666666,52175
2934.04,2201
4003.52,3977
34913.14,32770
31480.573333333334,34472
6405.8,6389
5007.97,5118
5263.12,4559
38292.75,38099
5855.3,5888
4130.36,4593
4510.71,4502
3275.75,4097
80626.0,80626
3263.83,3457
8108.49,8034
31436.0,31436
59021.0,59021
6032.0,6032
9872.66,8579
6571.7,6825
3861.57,3775
9360.13,9201
15146.06261904762,17829
5302.521,4585
42707.88,49546
5300.53,5828
5562.43,5293
5334.24,5322
9782.47,9136
44515.63,44583
55983.0,55983
44144.0,44144
53077.97,51817
41117.06,35520
6432.95,6031
4013.95,3862
5847.24,4276
3926.27,5485
15297.25,16884
37985.0,37985
44280.0,44280
8468.48,6488
6287.0,6287
5892.0,5892
11307.02,10425
6067.0,6067
77986.992,79817
3932.15,3788
3880.98,3912
6067.0,6067
6069.1,6067
10430.42,10143
11263.57,12138
5303.18,5954
2718.55,3085
6274.555,5955
2405.8033333333333,2748
2721.06,2750
4805.26,4827
4985.69,5093
5627.3,4417
5598.96,5441
6121.15,6489
6172.13,7112
12076.06,12408
7310.5,6885
4401.385,4111
66928.0,66928
4148.04,4099
13959.96,13122
54036.4,52715
8091.84,8111
5720.0,5720
5012.26,4969
27976.0,27976
15477.566666666668,16548
60514.1,60508
3278.8026666666665,3223
68319.42666666667,79461
6540.06,6488
60396.0,60396
14269.07,14620
7454.56,5606
6688.92,6578
7570.736666666668,6296
4974.11,4755
3269.0,3269
45257.0,45257
4515.76,4501
71625.99,66671
4454.7625,4772
11686.04,10018
4394.7,5744
9318.96,9277
2090.39,2091
49675.39,49725
4500.0,4500
4589.0,4589
5744.91,6873
11235.53,11205
5386.81,5102
11975.18,10901
5477.82,5761
4596.07,4612
61872.54,59254
12623.98,13608
58111.0,68191
68017.89,76736
3399.51,3346
4000.4,3979
60141.0,60365
42521.0,42521
2248.06,2250
2900.0,2900
7572.07,7425
41064.0,41064
53209.0,53209
10007.61,11129
57138.12,57081
44280.0,44280
4419.24,4413
65529.0,65529
10959.293333333335,11665
5030.46,6181
6012.82,5950
11833.47,15667
1775.38,1776
3423.0,3423
2278.62,2276
51707.0,51707
4897.49,4555
5007.26,5641
60970.6,61049
7626.0,7657
3582.38,3911
4896.0,4896
57048.91,55983
6728.04,6487
4941.119214285714,5610
12195.675,14040
3162.435,3191
45693.0,45693
49725.0,49725
48888.19,52726
39623.0,39623
6786.0,6786
51394.46,49613
7545.454857142858,7695
7475.06,7556
60307.84,60160
84192.62333333332,79461
15145.43,11310
7449.61,5619
5913.62,5888
7795.86,7971
5768.659142857143,5772
4456.4,4387
5817.38,5780
5877.02,6200
4000.0,4000
38633.36,36700
2279.83,2276
3095.96,1998
7281.965,6692
6477.38,4559
8111.0,8111
4072.59,5131
6989.33,6712
2406.88,2410
42457.0,42457
15368.58,17800
7218.02,7021
14412.25,15204
4428.14,3916
4173.74,4452
13815.2,12958
82896.8,81284
4869.69,4548
4933.8,4691
3559.64,3389
3613.31,3727
6404.68,7373
27976.0,27976
5903.55,5955
15774.15,13483
83927.42,82863
25922.16,25612
56590.0,56590
9439.62,9349
58310.08,57992
11880.39,11843
6561.03,6568
11195.04,11129
11962.956666666665,12150
5378.09,5322
4133.6075,4056
58843.9,72730
6252.44,9895
2114.045,1543
5944.2,5943
65529.0,65529
2228.0,2228
5056.83,6229
6944.7,6277
60260.0,60260
2203.09,2201
4953.8,7240
4123.32,5153
5195.7,6542
5951.69,5943
5103.4,5102
5322.0,5322
9491.8,9433
6470.45,6461
57453.0,57453
3635.87,3465
3431.36,3361
4536.72,4500
3092.19,3090
67178.55,60160
32923.0,32923
5540.210999999999,5361
28510.0,28510
54684.0,54684
7977.97,7950
7965.97,7774
67710.0,67710
59969.75,56702
6653.74,6430
14041.31,14149
4470.8,4209
5615.75,6859
5955.3,5949
7140.38,7237
49725.0,49725
2739.82,2651
6105.13,6133
62524.0,62524
7162.38,7572
5102.0,5102
56476.0,56476
62635.13,72671
45693.0,45693
5565.65,5619
53062.890999999996,60508
4033.32,4303
3846.79,3860
55983.0,55983
7953.81,8112
12257.5,8054
9596.09,12812
3868.34,3862
58965.48,51345
4890.65,4715
58819.1,56588
52662.42,52287
4317.26,5014
1630.16,1551
4387.88,13535
10758.92,10744
49053.03,48234
23424.0,23424
4500.0,4500
11548.56,11129
6780.981,5937
12826.77,21343
56469.56,56590
58125.0,58125
10310.15683333333,7813
7277.67,7262
59294.02,57003
9328.65,5291
62993.5,62314
6861.26,6489
7082.99,7529
17760.52,18026
48039.76,43729
5354.44,5322
23898.0,23898
45693.0,45693
4411.16,4436
13314.5825,16276
55466.6,55377
57181.53,55983
80564.86,59254
4476.24,5536
3484.05,3471
2544.18,2250
44144.0,44144
42457.0,42457
3410.84,3393
6969.27,6840
5130.21,5417
60988.9,63579
9796.26,7425
4561.87,5891
5949.0,5949
6114.26,5823
8787.21,8816
4990.93,3979
4702.71,5209
10511.28,10503
6753.04,7020
2455.43,2098
5382.28,5120
5443.95,4755
4593.77,4368
6532.5275,7135
45883.0,53824
6480.16,6502
2801.07,2723
6928.11,6630
60260.0,60260
4687.0,4687
39728.03,39377
47474.92,60701
51707.0,51707
4455.58,4348
24121.74,24056
4462.06,4229
66928.0,66928
11223.43,11786
5606.0,5606
69225.12,69168
6116.19,5840
5088.79,4417
69469.12,69244
7361.38,7569
6388.09,7140
4085.99,3024
11428.44,13188
4443.85,5125
6460.78,6461
4757.61,4348
5029.24,5012
56168.34,53152
28922.16,28510
58775.25,58315
5685.86,5441
80566.0,92998
6535.86,6324
4973.57,4416
5402.23,4363
9417.17,6932
4786.0,4783
12491.96,11617
6082.0,6082
46074.52,45995
6450.0,6450
4943.07,5276
2470.29,2389
55979.1,61649
5422.32,5667
47395.41,47217
40986.09,41101
5266.73,5232
3846.46,3354
62524.0,62524
74813.92,69168
5154.58,3393
1105.0,1105
14261.98,14670
5697.53,5667
61424.22,60978
15619.34,14766
2339.0,2339
52392.0,52392
7588.62,7584
7056.058000000001,5536
5274.37,5670
4705.9,4915
13396.48,12144
6018.72,5955
64403.08,84557
4520.94,4453
2256.9,2124
11212.95,10961
51389.8,51372
13973.85,12045
33981.87,32859
4932.41,4896
62448.0,62448
3733.17,3685
6302.16,6133
6412.0,6825
54608.0,54608
6423.255999999999,6578
65276.2,62045
12037.23,7849
45693.0,45693
4552.37,4415
57727.8,52882
39321.0,39321
47793.0,45805
7351.77,8210
51487.48,51595
7187.8,6461
42790.0,42622
49568.04,49553
13227.8,13524
14748.16,15753
4237.576,4111
3090.0,3090
8072.86,8111
6211.44,6302
44144.0,44144
9482.18,8452
4631.02,4453
10351.94,10826
6018.383404761903,6032
53164.0,53164
4049.26,2051
4424.35,4417
4239.56,4230
8634.47,8321
7584.31,12853
6882.46,6863
6215.01,6195
4927.96,4202
4527.89,4500
8237.0,5649
61294.96,59254
50271.0,50271
6463.15,6450
6412.0,6825
7400.28,7476
2865.03,3361
5952.66,4451
6454.95,6450
9545.96,5955
60891.09,60978
2900.0,2900
49628.04,49613
32347.0,32347
60978.0,60978
4124.92,4262
2201.0,2201
2339.0,2339
4192.94,7263
96892.38,84756
2453.32,2339
55355.42,54896
51372.0,51372
7256.19,7241
4794.62,4792
44546.0,44546
61566.51,51819
4737.38,3488
5102.0,5102
10141.1675,9420
41399.77,39682
4361.13,4230
64274.47,64173
55499.56,54841
7494.469833333333,7338
45883.0,45883
6386.18,6395
60518.96,60396
5227.38,5232
54777.0,54777
12777.62,11664
5829.12,5888
6696.12,6723
5509.88,5390
14326.29,15986
6046.31,7420
6307.4,6262
6174.19,5234
5494.52,5853
5796.67,6129
6345.4,7635
66809.48,64173
5250.3,5206
5273.34,9141
6788.92,7529
38216.9,37985
5329.1,5322
5471.33,4971
41481.62,37658
1558.47,1551
54950.23,76953
56342.63,51405
14215.877833333332,14238
80086.82,84345
4812.98,4789
58024.09,56588
62295.88,61933
5152.9,4453
32923.0,32923
5631.88,4634
11059.97,16120
6855.98,6593
14066.63,13524
10766.15,9723
4417.28,5364
4503.15,4499
9907.87,10018
5786.48,5485
5790.2,4646
14058.74,13524
47312.38,45883
35175.68,34460
6179.53,6158
10842.72,10966
5473.42,5502
45257.0,45257
8868.91,8799
4725.43,5943
49915.88,49553
5137.7,5120
5981.08,5943
5336.39,4324
3030.33,3012
7540.76,7412
5315.35,3772
4496.0,4496
2775.38,3505
4996.26,4827
11141.65,10923
8422.84,6489
16161.71,13524
9406.452000000001,9879
56924.04,54777
44337.12,44280
41064.0,41064
45682.42,44540
11192.05,13882
57055.26,57017
5868.77,5915
6692.51,5594
4626.26,4502
64034.12,61933
8369.315,8186
36975.08,36712
3639.84,3521
42457.0,42457
58071.52,57992
45883.0,45883
1699.36,1543
1984.15,1890
3282.0,3282
4298.16,6573
3393.0,3393
27718.22,24234
9311.48,5102
4152.24,4578
63522.42,105638
4894.382190476191,6181
7026.5,7473
6941.25,10301
69420.29,69244
7621.78,7572
66411.33333333331,61404
6945.83,10138
16135.98,15825
11376.1,18934
1105.0,1105
10076.93,10058
44144.0,44144
4154.25,4048
7212.0,7212
74270.69266666665,56669
10413.58,9587
5167.83,10895
8409.4,8133
11272.41,11205
13460.34,12468
5159.29,4827
53952.68,59033
5014.4,5661
8617.03,5639
3150.0,3150
4717.51,4721
12679.88,13529
60398.24,59491
8120.45,8111
15826.28,14052
2674.75,2410
5102.0,5102
10410.36,9879
37929.0,37929
4198.706833333333,5019
38078.35,35490
4746.21,4499
71976.13,69244
3646.0,3646
61810.82,63816
5848.31,6177
57529.95,56588
46297.14,45693
63387.55,58125
5339.15,5092
4787.27,4776
4413.5,3393
6916.36,6763
47657.0,47657
2292.51,2098
14794.09,15204
2410.0,2410
64113.0,64113
3461.64,3379
58341.83,63163
6876.72,6490
2443.19,3696
6483.05,6776
43414.76,57417
6553.32,6395
5982.05,5960
3943.68,3916
57678.35,55983
6324.0,6324
78035.04,69168
57449.32,57017
71177.68,62188
51457.0,51457
60940.22,60396
5888.0,5888
6925.9766666666665,7053
4758.27,4027
1446.24,1443
4838.958333333334,4591
4726.92,4246
13029.52,8358
8152.95,8112
6081.48,6759
2128.24,2124
6624.79,6623
44144.0,44144
50957.0,71513
1827.23,1788
6902.15,6338
60622.16,60508
8017.82,7466
4763.34,4944
7866.42,7958
55348.14,55377
5823.0,5823
7474.066666666667,5805
11563.916000000001,11919
4125.0,4071
6114.21,6122
57405.0,57405
17628.77,18797
5427.86,5407
57969.24,57081
57027.88,54841
5104.05,5103
14232.82,10217
58164.82,57992
12644.495,11205
4187.02,3998
10157.3,9879
6099.89,6117
4831.37,8059
16968.92,19718
9906.15,9840
10337.44,11854
32646.0,32646
71860.99,80077
4923.9,4663
80566.0,92998
4500.0,4500
5744.705,3288
13143.52,12474
29849.35,29764
6596.54,6578
13273.47,7783
10788.68,15006
51475.87,51595
2700.0,2700
6551.16,6461
70717.47,69244
6866.22,4803
6015.28,5955
3855.354166666667,3334
3382.71,3397
62840.2,60365
6562.85,6461
7456.24,7487
3723.66,3397
10956.45,11469
76741.12,76684
18706.334,19400
13058.81,13054
4664.25,4086
35735.56,42412
38965.16,37985
4896.0,4896
10153.67,10783
34011.9,29776
9407.83,9506
5424.09,5227
51869.4,51817
2528.19,2228
64430.4,69168
2446.96,2974
44195.62,43865
3276.77,3245
6287.0,6287
4477.5,4500
6109.0,6109
6564.931666666666,7135
52697.8,51819
11698.49,12138
6520.1,6161
3971.0,3971
3334.0,3334
4545.44,4144
3393.1,3258
10092.27,9840
5363.51,4385
6117.1,5471
47601.64,47545
12210.55,11545
60508.0,60508
17604.0,17604
4260.3,5256
8093.78,8111
6810.39,7363
6395.0,6395
49999.58,51057
7446.15,7423
58312.6,58111
37432.0,37432
3747.71,3354
4759.85,4855
42521.0,42521
50361.0,50361
8617.1,7412
10918.940833333332,9945
1924.0,1924
7098.58,7109
7703.945,7834
24056.0,24056
4757.16,4755
7677.0,7677
3668.65,3318
9565.666666666666,7527
45693.0,45693
12004.12,11100
11734.43,11625
6160.65,6774
56950.34,53074
2339.0,2339
14848.5,14880
5741.13,5648
4732.4825,4721
44405.0,44405
5439.043333333332,5543
2247.13,2105
8224.55,7302
49613.0,49613
15037.2,12684
57477.46,53164
5407.0,5407
5942.0,5942
5914.88,5605
6722.11,7691
6437.25,6711
6889.4875,9610
8488.74,8938
51026.44,50969
63285.45,57992
6381.38,5888
39202.56,48550
7246.94,8442
7614.2,6353
6565.25,6489
60631.0,60631
3493.31,3437
5902.37,5888
6390.0,6390
5209.22,5936
45693.0,45693
3799.64,3727
11348.0,11129
57046.5,51819
13201.111142857144,12286
5798.34,5668
56590.0,56590
38157.5,37985
15358.933333333332,15002
60612.35,60396
13480.06,13944
9497.5,9879
67422.85,67004
6002.33,6543
3916.0,3916
8112.0,8112
45109.73,45185
69942.84,69168
43930.0,43729
56476.0,56476
32859.0,32859
13531.59,15268
65581.72,53164
3130.61,3014
8287.16,7958
6329.7,6308
11307.1,11808
6067.0,6067
53440.0,53440
4557.55,4054
50812.5,48213
12943.38,13410
8356.63,8043
8371.185,11214
38156.12,38099
4305.31,4294
8126.75,8111
52063.0,52063
4415.33,4111
61915.35,60396
4715.53,4755
7204.57,7081
4500.0,4500
3914.14,3607
6253.39,6489
3466.0,3466
10197.403333333332,10058
42457.0,42457
4282.01,5414
64061.78,56879
3049.2,2835
5910.68,5632
6604.34,7572
52628.93,52392
5614.82,5953
35696.53,27792
59924.58,60396
38099.0,38099
4649.07,5275
6225.58,6461
20606.0,20606
4865.22,4827
9191.22,9312
49896.0,49896
51434.84,51707
32634.0,32634
48910.36,48851
6673.05,5569
61072.28,75803
7006.66,6711
2341.6,2339
5611.45,5654
14142.33,13032
6607.98,6461
5660.0,5660
54608.0,54608
39499.0,39499
58125.0,58125
47475.2,47408
2845.51,2738
13621.6,13410
8176.1,8560
12527.27,12150
4613.0,4613
49613.0,49613
29598.80333333333,29992
6472.7,6437
45257.0,45257
4165.43,4149
54608.0,54608
16648.731666666663,14954
61373.18,41974
51707.0,51707
3393.0,3393
3145.818333333333,6658
63457.08,75339
6204.86,6125
6197.84,6133
10686.85,10744
4500.0,4500
2157.21,2150
11330.96,11593
5027.35,7254
5995.41,10268
5452.3,3393
6634.0,6634
8964.28,7927
6040.83,6122
6892.26,13411
1782.28,1776
5846.83,5840
4916.36,5057
4027.99,4570
5352.54,5418
57093.17,74480
5001.09,4796
5799.35,5424
11850.48,12660
5516.53,5320
5657.38,6082
42521.0,42521
10466.55,9373
4086.0,4086
5576.23,5610
65380.52,72065
55203.1,54777
10843.56,10353
54838.25,54684
4683.29,5118
57043.32,57017
2228.0,2228
7930.2,7958
3924.46,2994
5641.05,6279
60260.0,60260
58487.678,56121
50554.33,53552
6161.0,6476
1783.83,1788
4452.0,4452
4387.33,3905
7839.16,7806
1752.88,1755
60260.0,60260
2340.3,2339
5664.7,4501
22140.0,22140
4505.12,4502
46431.68,44546
5218.92,4964
11700.21,11913
2666.89,3733
6009.0,6009
6021.95,5960
5102.47,4672
4067.25,4294
7877.79,7979
5732.295999999999,4363
38186.77,37594
7130.43,5996
8705.94,8803
36980.0,36980
5666.3,5660
4173.0,4173
61305.72,60396
5111.36,5097
1148.05,1105
9057.13,8792
5960.97,4748
53209.0,53209
3051.83,3012
41269.0,41269
37986.14,37985
13940.19,16601
32551.34,32646
6176.72,6194
8189.36,8111
51450.08,51457
60137.6,60160
36334.51,36712
10582.86,12571
2985.38,2835
4145.175,4086
3932.8,4922
4493.94,4449
37985.0,37985
2477.0,2477
5140.96,5206
5892.0,5892
51384.0,51384
50079.89,49553
2991.69,3361
11554.74,11520
48851.0,48851
11374.01,11829
11247.71,21378
7426.75,7575
6423.35,6809
5949.0,5949
8147.7,8112
14330.075,16208
41269.0,41269
4616.1,3862
67034.28,67769
2316.54,2343
5744.47,5632
72071.09,72237
4818.05,4783
4410.33,3684
63715.92,60396
6450.0,6450
4884.24,4896
4875.19,4755
5706.76,5606
12606.32,12812
19326.23,21043
10323.52,9201
64377.48,60978
37985.0,37985
5933.6,5942
16271.61,17348
38099.0,38099
4327.84,4348
48716.65,48882
52192.92,52175
4563.73,6776
6495.57,6437
7639.44,7584
6055.7,5960
2739.47,2723
4193.06,3843
3954.83,6056
56590.0,56590
6095.45,6275
14375.46,14565
53209.0,53209
3413.4,3393
5324.72,5232
47586.0,47586
10275.16,9879
8312.7,8130
9129.87,5445
5522.49,5507
6410.25,6314
57159.88,57081
3189.93,3361
11233.128,12389
61489.95,58125
9164.17,10462
3187.37,3090
61980.51,56702
4020.0,4020
2419.19,2410
6280.66,6319
54841.0,54841
61028.81866666667,60489
4709.34,4656
60396.0,60396
7390.73,7167
18574.18,19774
5266.42,5177
9443.4,4336
4336.01,4401
7787.68,7423
6459.12,6502
11101.07,10604
2339.0,2339
11739.64,10744
4327.33,4266
4272.0,4272
44278.64,44280
7023.69,6488
7359.85,9560
4207.94,4209
6427.23,6020
54142.14,56590
9081.7,9136
4956.013333333333,4700
3390.59,3016
11232.79,13568
54662.23,51345
10901.77,10248
21216.96,20760
9926.3,14448
6985.0,6985
10405.99,10661
4383.13,16888
6549.31,6578
1804.77,1776
4728.43,4618
8339.8,7312
56766.92,56588
60508.0,60508
5699.77,5208
10632.07,10903
5109.01,4691
11855.35,12768
5206.0,5206
4670.64,4672
4558.55,4453
50271.0,50271
4116.2,4111
32859.0,32859
3265.44,2651
48289.0,48289
5005.225,4979
9587.25,11468
7596.99,7584
6094.28,5883
58748.42,74880
59797.76,54777
49553.0,49553
10262.33,10262
5969.7,5954
2279.66,2228
4443.06,4381
11000.9,11205
66301.56,66063
6049.92,5978
6795.02,7133
3979.71,3584
6782.41,6804
52392.0,52392
62335.39,75441
2573.54,2464
6294.0,6294
6678.25,6488
5673.56,4914
6187.665,8226
10160.3,7927
60730.12,66940
5121.63,6213
5347.36,5188
5257.02,5206
41469.0,41314
11901.47,12166
6376.74,6464
6751.31,6595
44280.0,44280
58148.5,63277
5955.27,6741
20914.0,20684
9158.12,7958
5081.6033333333335,5408
4216.17,4202
52177.49,52063
10708.16,13947
6132.0,6132
5336.85,5355
20684.0,20684
3847.51,3980
52421.33,51457
3420.57,3349
52063.0,52063
3393.0,3393
5791.46,5754
56420.92,56590
6491.06,6488
6066.06,5818
11773.21,8936
2074.0,2074
2261.35,2250
1961.83,2343
53142.58,53164
5836.77,5817
6569.8,6568
12210.66,12878
47527.69,51058
13101.1,13894
51586.92,51345
46097.0,46097
44112.33,45693
24056.0,24056
4687.0,4687
30272.933333333334,22152
4191.37,4607
4501.0,4501
7937.37,8068
6403.93,6437
10133.12,8930
51618.36,50271
28312.45,27792
6302.04,4416
3999.98,4000
49236.68,49207
60065.38,60396
60508.0,60508
6217.11,5937
46354.16,47408
54608.0,54608
5828.59,5632
15130.5,16548
61583.0,61583
3606.16,4181
12033.63,11488
4493.81,4363
49177.0,49177
5045.4,5177
60923.68,60365
6013.17,5749
5580.765,4230
9553.96,5953
4498.0,4498
8016.97,7978
68608.53,68171
6122.0,6122
5771.57,6634
20684.0,20684
60598.17,56702
6146.13,6075
5302.28,4665
49725.0,49725
25536.08,25612
4937.68,4942
3737.34,3153
11361.29,9840
4314.8,4173
4494.29,4368
48851.0,48851
45033.0,45033
3432.51,3393
53324.12,69739
4176.44,4482
5642.93,5720
3522.03,3282
60260.0,60260
59929.0,59929
14217.895,13158
51589.21,51707
4490.81,4249
4957.88,13064
7759.12,8253
5028.765,4724
6918.71,6578
4178.65,3998
5864.74,5772
7836.53,8642
3645.99,5651
7135.9,8063
6395.0,6395
12271.13,17043
4912.51,4757
14310.4,14040
23898.0,23898
8168.84,7877
41113.0,41113
5177.0,5177
4314.66,4554
58402.0825,53164
32923.0,32923
7714.91,7584
57920.0,65872
6443.97,5177
2074.0,2074
5693.53,10077
3473.9,2767
52866.43,49725
5174.9,4915
2010.42,1694
60978.0,60978
5035.54,4796
6985.0,6985
4754.69,4302
5949.0,5949
37985.0,37985
4174.11,4627
2150.0,2150
7013.69,7833
11930.93,11205
9617.12,8588
5983.74,5955
55419.7,55347
3805.21,2409
11138.47,11319
2344.31,2339
6248.12,3379
2050.0,2050
5149.73,4979
69713.0,69713
5531.8,5523
55083.88,57017
57954.72,65872
2276.0,2276
6461.0,6461
10475.6,9424
3763.12,3685
49896.0,49896
5015.48,4971
20760.0,20760
6293.5,6262
60548.55,60978
4671.91,4672
5949.0,5949
2201.0,2201
3866.48,3644
5233.15,5284
71885.0,61873
3691.17,5535
55050.12,54841
5746.658666666667,5964
64150.6,72125
72636.69333333333,72339
13311.04,14734
4638.77,4339
52171.34,51817
42457.0,42457
55506.81,55502
14174.1375,16098
63158.47,73771
2339.0,2339
2384.97,1694
1778.53,1694
3096.0,3096
11177.1925,12138
2965.1166666666663,3219
7622.82,7484
65092.12,67004
4010.99,5398
9510.0,9510
3968.68,3627
6013.0475,6634
6177.34,8733
6407.72,5958
3546.4,3330
4989.18,5734
67004.0,67004
55975.56,56058
72203.4,79965
13864.82,12118
49913.75,47395
17684.06,16286
10310.15683333333,11205
54115.0,62067
39859.0,39859
6813.09,6488
5862.73,6033
13794.64,18934
3283.1,3911
44777.95,40570
2658.48,2821
9433.0,9433
51817.0,51817
13530.86,11069
5600.4,8382
64864.93333333333,68441
1618.78,1604
7588.305,7425
3393.0,3393
21608.56,20684
67808.11,67710
8396.95,7959
4533.94,4527
35386.7,35520
12741.91,12214
7777.04,7933
54998.27,54896
8067.67,7955
53743.0,53743
3775.03,3016
7328.046666666667,8059
64416.42,87746
5943.94,5236
4240.56,4230
57071.14,57081
2922.4,2329
6306.35,4863
5322.0,5322
11015.82,14040
5206.0,5206
59585.28,57992
4418.91,4357
12293.505,5949
58401.77,58125
14778.05,15002
5434.34,6753
5799.88,4896
12345.85,14132
1941.37,1830
4496.12,4363
45315.3,44144
62698.53333333332,67004
11395.23,10680
4202.84,4205
5922.68,4079
8032.12,9079
6539.6,6461
54726.79,54684
54684.0,54684
3177.5,4157
2125.06,2124
56024.9,59649
10779.73,11321
7036.95,7021
6694.19,6489
4589.0,4589
63890.0,60978
61370.7745,59108
60312.68,60396
60224.42,60260
60396.0,60396
5286.99,5954
9356.15,9353
57453.0,57453
6068.9,5943
3427.21,3288
3361.99,3334
5093.6,4896
62249.4,70588
7049.93,7021
56572.96,55377
52284.76,52175
61049.0,61049
54687.41,54608
6530.24,6578
3282.0,3282
10393.35,9855
9260.29,9141
60161.0,60160
6104.2,6122
63357.24,73099
4333.44,4126
